t,marketcap_thermocap_ratio,net_unrealized_profit_loss,price_usd_close,mvrv_z_score,puell_multiple,reserve_risk,sopr_adjusted,rhodl_ratio,exchange_net_position_change
2010-02-19,,,,-5.760000000000001e-13,,,,,
2010-02-20,,,,-5.760000000000001e-13,,,,,
2010-02-21,,,,-5.770000000000001e-13,,,,,
2010-02-22,,,,-5.770000000000001e-13,,,,,
2010-02-23,,,,-5.780000000000001e-13,,,,,
2010-02-24,,,,-5.780000000000001e-13,,,,,
2010-02-25,,,,-5.780000000000001e-13,,,,,
2010-02-26,,,,-5.780000000000001e-13,,,,,
2010-02-27,,,,-5.790000000000001e-13,,,,,
2010-02-28,,,,-5.790000000000001e-13,,,,,
2010-03-01,,,,-5.790000000000001e-13,,,,,
2010-03-02,,,,-5.800000000000001e-13,,,,,
2010-03-03,,,,-5.800000000000001e-13,,,,,
2010-03-04,,,,-5.800000000000001e-13,,,,,
2010-03-05,,,,-5.800000000000001e-13,,,,,
2010-03-06,,,,-5.800000000000001e-13,,,,,
2010-03-07,,,,-5.81e-13,,,,,
2010-03-08,,,,-5.81e-13,,,,,
2010-03-09,,,,-5.81e-13,,,,,
2010-03-10,,,,-5.82e-13,,,,,
2010-03-11,,,,-5.82e-13,,,,,
2010-03-12,,,,-5.82e-13,,,,,
2010-03-13,,,,-5.82e-13,,,,,
2010-03-14,,,,-5.82e-13,,,,,
2010-03-15,,,,-5.82e-13,,,,,
2010-03-16,,,,-5.83e-13,,,,,
2010-03-17,,,,-5.83e-13,,,,,
2010-03-18,,,,-5.83e-13,,,,,
2010-03-19,,,,-5.83e-13,,,,,
2010-03-20,,,,-5.84e-13,,,,,
2010-03-21,,,,-5.84e-13,,,,,
2010-03-22,,,,-5.84e-13,,,,,
2010-03-23,,,,-5.84e-13,,,,,
2010-03-24,,,,-5.85e-13,,,,,
2010-03-25,,,,-5.85e-13,,,,,
2010-03-26,,,,-5.85e-13,,,,,
2010-03-27,,,,-5.86e-13,,,,,
2010-03-28,,,,-5.86e-13,,,,,
2010-03-29,,,,-5.86e-13,,,,,
2010-03-30,,,,-5.86e-13,,,,,
2010-03-31,,,,-5.87e-13,,,,,
2010-04-01,,,,-5.87e-13,,,,,
2010-04-02,,,,-5.87e-13,,,,,
2010-04-03,,,,-5.87e-13,,,,,
2010-04-04,,,,-5.88e-13,,,,,
2010-04-05,,,,-5.88e-13,,,,,
2010-04-06,,,,-5.88e-13,,,,,
2010-04-07,,,,-5.88e-13,,,,,
2010-04-08,,,,-5.89e-13,,,,,
2010-04-09,,,,-5.89e-13,,,,,
2010-04-10,,,,-5.89e-13,,,,,
2010-04-11,,,,-5.89e-13,,,,,
2010-04-12,,,,-5.9e-13,,,,,
2010-04-13,,,,-5.9e-13,,,,,
2010-04-14,,,,-5.9e-13,,,,,
2010-04-15,,,,-5.9e-13,,,,,
2010-04-16,,,,-5.91e-13,,,,,
2010-04-17,,,,-5.91e-13,,,,,
2010-04-18,,,,-5.91e-13,,,,,
2010-04-19,,,,-5.91e-13,,,,,
2010-04-20,,,,-5.92e-13,,,,,
2010-04-21,,,,-5.92e-13,,,,,
2010-04-22,,,,-5.92e-13,,,,,
2010-04-23,,,,-5.92e-13,,,,,
2010-04-24,,,,-5.92e-13,,,,,
2010-04-25,,,,-5.92e-13,,,,,
2010-04-26,,,,-5.93e-13,,,,,
2010-04-27,,,,-5.93e-13,,,,,
2010-04-28,,,,-5.93e-13,,,,,
2010-04-29,,,,-5.93e-13,,,,,
2010-04-30,,,,-5.940000000000001e-13,,,,,
2010-05-01,,,,-5.93e-13,,,,,
2010-05-02,,,,-5.940000000000001e-13,,,,,
2010-05-03,,,,-5.93e-13,,,,,
2010-05-04,,,,-5.940000000000001e-13,,,,,
2010-05-05,,,,-5.940000000000001e-13,,,,,
2010-05-06,,,,-5.940000000000001e-13,,,,,
2010-05-07,,,,-5.940000000000001e-13,,,,,
2010-05-08,,,,-5.950000000000001e-13,,,,,
2010-05-09,,,,-5.950000000000001e-13,,,,,
2010-05-10,,,,-5.950000000000001e-13,,,,,
2010-05-11,,,,-5.950000000000001e-13,,,,,
2010-05-12,,,,-5.950000000000001e-13,,,,,
2010-05-13,,,,-5.950000000000001e-13,,,,,
2010-05-14,,,,-5.950000000000001e-13,,,,,
2010-05-15,,,,-5.950000000000001e-13,,,,,
2010-05-16,,,,-5.950000000000001e-13,,,,,
2010-05-17,,,,-5.950000000000001e-13,,,,,
2010-05-18,,,,-5.960000000000001e-13,,,,,
2010-05-19,,,,-5.960000000000001e-13,,,,,
2010-05-20,,,,-5.960000000000001e-13,,,,,
2010-05-21,,,,-5.960000000000001e-13,,,,,
2010-05-22,,,,-5.970000000000001e-13,,,,,
2010-05-23,,,,-5.960000000000001e-13,,,,,
2010-05-24,,,,-5.970000000000001e-13,,,,,
2010-05-25,,,,-5.970000000000001e-13,,,,,
2010-05-26,,,,-5.970000000000001e-13,,,,,
2010-05-27,,,,-5.970000000000001e-13,,,,,
2010-05-28,,,,-5.980000000000001e-13,,,,,
2010-05-29,,,,-5.980000000000001e-13,,,,,
2010-05-30,,,,-5.980000000000001e-13,,,,,
2010-05-31,,,,-5.980000000000001e-13,,,,,
2010-06-01,,,,-5.980000000000001e-13,,,,,
2010-06-02,,,,-5.980000000000001e-13,,,,,
2010-06-03,,,,-5.980000000000001e-13,,,,,
2010-06-04,,,,-5.980000000000001e-13,,,,,
2010-06-05,,,,-5.990000000000001e-13,,,,,
2010-06-06,,,,-5.990000000000001e-13,,,,,
2010-06-07,,,,-5.990000000000001e-13,,,,,
2010-06-08,,,,-5.990000000000001e-13,,,,,
2010-06-09,,,,-5.990000000000001e-13,,,,,
2010-06-10,,,,-5.990000000000001e-13,,,,,
2010-06-11,,,,-5.990000000000001e-13,,,,,
2010-06-12,,,,-5.990000000000001e-13,,,,,
2010-06-13,,,,-6.000000000000001e-13,,,,,
2010-06-14,,,,-6.000000000000001e-13,,,,,
2010-06-15,,,,-6.000000000000001e-13,,,,,
2010-06-16,,,,-6.000000000000001e-13,,,,,
2010-06-17,,,,-6.000000000000001e-13,,,,,
2010-06-18,,,,-6.010000000000001e-13,,,,,
2010-06-19,,,,-6.010000000000001e-13,,,,,
2010-06-20,,,,-6.010000000000001e-13,,,,,
2010-06-21,,,,-6.010000000000001e-13,,,,,
2010-06-22,,,,-6.010000000000001e-13,,,,,
2010-06-23,,,,-6.010000000000001e-13,,,,,
2010-06-24,,,,-6.020000000000001e-13,,,,,
2010-06-25,,,,-6.010000000000001e-13,,,,,
2010-06-26,,,,-6.020000000000001e-13,,,,,
2010-06-27,,,,-6.010000000000001e-13,,,,,
2010-06-28,,,,-6.020000000000001e-13,,,,,
2010-06-29,,,,-6.020000000000001e-13,,,,,
2010-06-30,,,,-6.020000000000001e-13,,,,,
2010-07-01,,,,-6.020000000000001e-13,,,,,
2010-07-02,,,,-6.020000000000001e-13,,,,,
2010-07-03,,,,-6.030000000000001e-13,,,,,
2010-07-04,,,,-6.020000000000001e-13,,,,,
2010-07-05,,,,-6.030000000000001e-13,,,,,
2010-07-06,,,,-6.030000000000001e-13,,,,,
2010-07-07,,,,-6.030000000000001e-13,,,,,
2010-07-08,,,,-6.030000000000001e-13,,,,,
2010-07-09,,,,-6.030000000000001e-13,,,,,
2010-07-10,,,,-6.030000000000001e-13,,,,,
2010-07-11,,,,-6.030000000000001e-13,,,,,
2010-07-12,,,,-6.040000000000001e-13,,,,,
2010-07-13,,,,-6.05e-13,,,,,
2010-07-14,,,,-6.05e-13,,,,,
2010-07-15,,,,-6.05e-13,,,,,
2010-07-16,,,,-6.06e-13,,,,,
2010-07-17,,,0.049510000000000005,-6.06e-13,,,1.0,,
2010-07-18,3.77924824e-07,0.42175643537113,0.08584000000000001,2.51805284493365,,,1.19812676150261,,
2010-07-19,5.29056129e-07,0.380821262553844,0.08080000000000001,2.09702686224467,,,1.37831096412861,,
2010-07-20,4.61735759e-07,0.328775460407883,0.074733333333333,1.65154544913137,,,,,
2010-07-21,4.06422979e-07,0.36548064317174606,0.07921,1.92701880723235,,,,,
2010-07-22,3.91637382e-07,0.10203775672399601,0.055944999999999995,0.885502241689286,,,,,
2010-07-23,3.6374311800000003e-07,0.19252169092974503,0.062283333333333,0.78894106503894,,,,,
2010-07-24,3.27369086e-07,0.077524289970158,0.054540000000000005,0.277749351873046,,,,,
2010-07-25,3.2797548500000004e-07,0.0030677122537740003,0.0505,0.010157558375241,,,,,
2010-07-26,2.8538224700000003e-07,0.10029427154033801,0.056,0.36832438606442,,,1.03257476033968,,
2010-07-27,3.3474899200000005e-07,0.157396417720604,0.059844444444444006,0.6163509542574951,,,1.0708570444683,,
2010-07-28,3.25962309e-07,0.14300772148420002,0.0589,0.5501820152968521,,,,,
2010-07-29,3.36760808e-07,0.27007221831863504,0.06920000000000001,1.21746148221134,,,,,
2010-07-30,3.62745222e-07,0.212992322501556,0.064283333333333,0.8877873054777741,,,,,
2010-07-31,3.59442605e-07,0.253709172588989,0.06785000000000001,1.11090607777937,,,,,
2010-08-01,3.40481687e-07,0.170308121409009,0.0611,0.6688263773937521,,,,,
2010-08-02,3.41089437e-07,0.154291437105496,0.06,0.592678379654416,,,,,
2010-08-03,3.40665513e-07,0.15364201538942,0.06,0.588000267277615,,,,,
2010-08-04,3.3149794500000003e-07,0.12312514170779601,0.05795,0.45380762786774803,,,,,
2010-08-05,3.29127935e-07,0.16658357248209602,0.061,0.6445196274110321,,,,,
2010-08-06,3.3929191500000003e-07,0.180690170716913,0.0621,0.710043374294098,,,,,
2010-08-07,3.3179517900000003e-07,0.13713941486137501,0.059000000000000004,0.510916126064008,,,,,
2010-08-08,3.23949802e-07,0.16358839427150101,0.0609,0.62769228253014,,,,,
2010-08-09,3.4687026500000004e-07,0.28070217786941803,0.07100000000000001,1.25075456385322,,,,,
2010-08-10,3.70485562e-07,0.26931686102095104,0.07,0.99612867971682,,,,,
2010-08-11,3.7472238e-07,0.235131219090835,0.067,0.9762804996852571,,,,,
2010-08-12,3.4948324100000003e-07,0.267398910781079,0.07,1.15468420770903,,,,,
2010-08-13,3.5428470600000004e-07,0.203469514064885,0.0645,0.805446574805141,,,,,
2010-08-14,3.54381047e-07,0.23231648132288402,0.067,0.9497584675286811,,,1.0189572142104,,
2010-08-15,3.52641675e-07,0.211346537078156,0.06529,0.838150312192903,,1.132035917086943,1.06444663792572,,
2010-08-16,3.46472393e-07,0.21314415580324203,0.0655,0.8456427870641391,,0.5607677577902791,,,
2010-08-17,3.4574487600000003e-07,0.263136474746963,0.07,1.11295854178035,,0.37318600884748504,,0.202553667525591,
2010-08-18,3.71327732e-07,0.24017765000922,0.068,0.983069012360758,,0.294741156788947,,0.38819395926190103,
2010-08-19,3.53824679e-07,0.22484937473653,0.06670000000000001,0.90009171513538,,0.22463917486363702,,0.58136985851607,
2010-08-20,3.44161436e-07,0.210112268737449,0.0655,0.8230505891064711,,0.182952388050748,,0.7354845167481581,
2010-08-21,3.40171872e-07,0.22004183033089103,0.0664,0.8712415138374661,,0.15601116392389802,,0.9654423675515371,
2010-08-22,3.2765926400000004e-07,0.21460065891356603,0.066,0.8423036216723421,,0.133095282476581,,1.19573789581825,
2010-08-23,3.3745312000000004e-07,0.200779660860638,0.06491000000000001,0.772441426280256,,0.12246847173050501,,1.23935505333949,
2010-08-24,3.38126215e-07,0.201209694263719,0.065,0.772508668865297,,0.11077678443024001,,1.42805903966874,
2010-08-25,3.32882938e-07,0.1981414614589,0.0648,0.75601810821132,,0.099470750466066,,1.49559762626887,
2010-08-26,3.29524511e-07,0.18757010720417602,0.064,0.70482938739823,,0.09052520496379601,,1.6270258013027799,
2010-08-27,3.27249354e-07,0.199478584994662,0.065,0.759622870251763,,0.08327613239374301,,1.7908473112579602,
2010-08-28,3.2924752e-07,0.19406812228563702,0.0646,0.7327798277847141,,0.07801148069389201,,1.68968362289619,
2010-08-29,3.2578925200000005e-07,0.186204261762164,0.064,0.695154517045244,,0.07227255795821301,,1.87113334015737,
2010-08-30,3.1777827800000003e-07,0.19812676547967903,0.06497,0.7496991166786431,,0.066272495688389,,1.97832076469051,
2010-08-31,3.19761873e-07,0.131073246433312,0.06,0.45713353248366606,,0.06293445141112701,,2.37094704239871,
2010-09-01,3.0685345000000005e-07,0.163185388466474,0.06230000000000001,0.5380792267133421,,0.057343133428162,,2.69114156055109,
2010-09-02,3.0511307200000004e-07,0.17366306429143102,0.0631,0.6356300600385111,,0.054247946683353004,,2.83120261690369,
2010-09-03,3.12395443e-07,0.14289830816482502,0.06085000000000001,0.503737333081134,,0.052918670350117006,,2.85648736982813,
2010-09-04,3.06278232e-07,0.16372006532073602,0.062380000000000005,0.5909315328950161,,0.049606233646890006,,3.02256294249591,
2010-09-05,3.09821983e-07,0.152268454400373,0.0616,0.54199889843211,,0.048040089332049,,4.60556460705735,
2010-09-06,3.06897206e-07,0.1522002469784,0.0616,0.541136089180555,,0.045658663395752,,5.04111944299311,
2010-09-07,3.04448337e-07,0.15063115680695602,0.061505,0.5341505862346481,,0.043550269795527,,4.9713514576846904,
2010-09-08,3.01716766e-07,0.150201212485324,0.061494999999999994,0.531981926653014,,0.041552855889492,,4.94054237576999,
2010-09-09,3.0336318200000004e-07,0.14253834043398,0.061110000000000005,0.506652385439712,,0.040257628370133004,,5.38716349622056,
2010-09-10,2.9727920100000004e-07,0.153364223466744,0.0618,0.54482482591283,,0.038110812011845005,,5.46470597457739,
2010-09-11,3.0580081100000003e-07,0.177881924407677,0.06366000000000001,0.6501334455682081,,0.037872274306604004,,5.50303053017916,
2010-09-12,3.02465278e-07,0.148612373480094,0.061500000000000006,0.52411548853536,,0.036254488591575006,,5.55683721467626,
2010-09-13,3.01473662e-07,0.15753669062990802,0.06217999999999901,0.561092214772108,,0.035018573289935004,,5.53685379461218,
2010-09-14,3.07793392e-07,0.154472877141019,0.06199,0.547271108418088,,0.034678746731015,1.00499406903171,5.83698740783419,
2010-09-15,2.97923959e-07,0.131613935937166,0.0604,0.45387556795405803,,0.032606754251479006,1.03405818324205,6.40222687813994,
2010-09-16,2.99212329e-07,0.15048086129270302,0.0618,0.5302529024002061,,0.031873256320611006,,6.6666045081456,
2010-09-17,2.9251701000000003e-07,0.11448360516771201,0.05938,0.387226154566497,,0.030366158013182,,7.9227171823707,
2010-09-18,2.89015103e-07,0.13780556344973602,0.061,0.478389533976369,,0.029293538740104003,,8.77348437567727,
2010-09-19,2.95057038e-07,0.16070313524617902,0.0627,0.5727312157165381,,0.029190348884373003,,9.19408457276161,
2010-09-20,2.98923159e-07,0.15220392182494302,0.0621,0.5364853975528591,,0.028871469533292,,7.72621963009579,
2010-09-21,3.00500241e-07,0.15922310785715,0.06265000000000001,0.565452218714759,,0.028329952885089,,7.79411869909711,
2010-09-22,2.95635618e-07,0.15053385294430802,0.062037999999999996,0.528762819725735,,0.0272401876841,,7.96312637175521,
2010-09-23,2.9471098100000003e-07,0.15365309273356,0.062310000000000004,0.5413026956845041,,0.026581836903918,,9.8456884286219,
2010-09-24,2.9412469800000004e-07,0.15169535885488702,0.062200000000000005,0.53269997558416,,0.025981188775291,,8.99997201345036,
2010-09-25,2.9183609800000003e-07,0.14882244407851802,0.062020000000000006,0.52047427233028,,0.025257479305107,,9.01737642626052,
2010-09-26,2.91471594e-07,0.15075635488747302,0.06219,0.528056223110547,,0.024725431343782002,,9.08715691394766,
2010-09-27,2.90637296e-07,0.149671877823699,0.062200000000000005,0.523653934182934,,0.024187499464607003,,9.99406717105222,
2010-09-28,2.88936081e-07,0.14292481365606502,0.061904999999999,0.49711043063360605,,0.023600149108134003,,12.8513328396532,
2010-09-29,2.87985355e-07,0.141492302958653,0.06183,0.491112014478559,,0.023083969078546002,,13.1397263808307,
2010-09-30,2.87051877e-07,0.14229095589742802,0.061900000000000004,0.49407921387732306,,0.022584678897474002,,11.0931608568861,
2010-10-01,2.87082179e-07,0.141855538624203,0.061970000000000004,0.49273186499701604,,0.02218138485765,,12.9888331116661,
2010-10-02,2.84646032e-07,0.129658014046099,0.0614,0.44601750693479,,0.021594218472747003,,19.3765772794946,
2010-10-03,2.8322981000000003e-07,0.125392882882049,0.061110000000000005,0.42908519872871703,,0.021111984572381,,19.7780811158584,
2010-10-04,2.8192245400000003e-07,0.128017379030089,0.061290000000000004,0.43908711492718505,,0.02066643015261,,21.7284422065024,
2010-10-05,2.8285991400000004e-07,0.12810655064547402,0.0614,0.43994486933359805,,0.020389024320813003,,23.3972977791803,
2010-10-06,2.86700005e-07,0.14935228111346602,0.062976666666666,0.525591855519575,,0.020336007635794,,24.1990685862574,
2010-10-07,2.90869851e-07,0.199418013088937,0.067,0.7457659152704481,,0.020302424676219,,25.3461135058225,
2010-10-08,3.47042245e-07,0.36460397615433904,0.084925,1.78092940085517,,0.023766708404974003,,27.1887064687785,
2010-10-09,3.8435747e-07,0.41751951803750503,0.09380000000000001,2.16207914357947,,0.025780965124075003,,23.6215172068495,
2010-10-10,4.23604773e-07,0.39394441558282506,0.0965,2.25656326168964,,0.027812165874876,,27.2880563552903,
2010-10-11,4.27519785e-07,0.41632387913051805,0.095,2.13761006635377,,0.027487351192162,,28.5096151041648,
2010-10-12,4.1664561900000006e-07,0.414329513003139,0.0949,2.10648194268553,,0.026259317444835003,,29.3029379374332,
2010-10-13,4.2574854800000004e-07,0.467477204737325,0.105,2.6021132591553098,,0.026315940005365003,,31.550106815993,
2010-10-14,4.52757351e-07,0.449256656625853,0.10200000000000001,2.39386781550709,,0.02743919184077,,33.2902033052018,
2010-10-15,4.53250323e-07,0.45846115310788704,0.105,2.48347785711652,,0.026932845284837,,35.802146677722,
2010-10-16,4.4957330600000005e-07,0.43309154815669104,0.101,2.2176681298909,,0.026257570220582,,33.3265747327571,
2010-10-17,4.52207408e-07,0.43688272079199103,0.10200000000000001,2.22018206950967,,0.025965722957638004,,31.5190129200538,
2010-10-18,4.4500422400000005e-07,0.43709423303256406,0.1024,2.19675431718576,,0.025126473737065003,,33.0348499146002,
2010-10-19,4.3364329600000006e-07,0.405112910704683,0.09715000000000001,1.9052146572497901,,0.024101054763188003,,31.4997957736924,
2010-10-20,4.2545383800000004e-07,0.41408455271222405,0.099,1.95894968432207,,0.023294393871706003,,33.5211383054134,
2010-10-21,4.3491870100000003e-07,0.45204929699914,0.107,2.28919803959895,,0.023423505280169003,,33.9253073136943,
2010-10-22,4.4987999800000005e-07,0.44559725887553,0.106,2.21565847476214,,0.023808546156237002,,34.302958120575,
2010-10-23,4.6472666700000004e-07,0.43839593047207803,0.10499499999999999,2.13621123444942,,0.024177769576777003,,30.9342759315851,
2010-10-24,5.110857580000001e-07,0.48199798850444,0.11501000000000001,2.52754994263692,,0.026141246233103002,,37.3798941968764,
2010-10-25,4.817558640000001e-07,0.544812471422168,0.132,3.23083165392893,,0.024263323207069,,40.4978592775662,
2010-10-26,6.61865025e-07,0.5956666577092881,0.15030000000000002,3.85999599106323,,0.032643977172608,,46.7688008607967,
2010-10-27,7.21363036e-07,0.667827306311865,0.1877,5.20144408247864,,0.034751199544456005,,55.1504836632149,
2010-10-28,7.68867152e-07,0.6273498520174631,0.1731,4.30163605921492,,0.036148282838791006,,64.9575812869174,
2010-10-29,7.53664321e-07,0.6572654233307651,0.19,4.74860536959679,,0.034635458238373,,66.9102802611133,
2010-10-30,7.67227702e-07,0.6691466095337161,0.19890000000000002,4.83658985693535,,0.034519132041509006,,71.5080309107384,
2010-10-31,7.83605734e-07,0.653584512144275,0.1925,4.42875780120231,,0.034423174459218005,,74.9982606037593,
2010-11-01,7.671374860000001e-07,0.656806689384387,0.1955,4.39519496119667,,0.032942377927795,,76.3293711298659,
2010-11-02,7.642527600000001e-07,0.650263408751924,0.1938,4.19930099961225,,0.032108594884358,,75.0320835080593,
2010-11-03,7.15362978e-07,0.6464409768946731,0.19310000000000002,4.06059017116396,,0.029477995671835,,66.2377029816667,
2010-11-04,8.09437917e-07,0.6915935060318541,0.23,4.3861113325617,,0.032648632386686,,75.397008180993,
2010-11-05,9.004483010000001e-07,0.725337932770003,0.2639,5.79463671373478,,0.035511145036943005,,77.1160086823471,
2010-11-06,1.0311989150000002e-06,0.8110928327125,0.38,8.65515822058558,,0.039646608038216,,108.556875716621,
2010-11-07,1.3424075930000002e-06,0.7702002876836561,0.34,6.75934721137609,,0.05001566751696,,120.139421500131,
2010-11-08,1.197932702e-06,0.63764980865956,0.243,3.71071657304955,,0.043552642958767006,,197.628519589546,
2010-11-09,9.494398820000001e-07,0.577374643945836,0.21,2.82040822900309,,0.033809270409334,,199.74144357982,
2010-11-10,6.84999446e-07,0.6246771681769481,0.23620000000000002,3.3944062943952398,,0.024049117727792002,,200.06317139357,
2010-11-11,8.245825040000001e-07,0.600543520730152,0.22310000000000002,3.02242111663596,,0.028470285840302003,,194.229371683955,
2010-11-12,8.516362720000001e-07,0.666490168321027,0.2682,3.96812235210233,,0.028848127330174004,,193.194439117405,
2010-11-13,9.833181340000001e-07,0.6723001067869321,0.276,3.99568245728605,,0.032674053972565,,192.207631435793,
2010-11-14,9.83377374e-07,0.6725140587085461,0.27904,3.90988349907885,,0.032121634727589,,191.389437981093,
2010-11-15,9.688097560000002e-07,0.651392842793543,0.2682,3.55479335819367,,0.031049548690035,,73.93391299144,
2010-11-16,9.021939500000001e-07,0.582198716131489,0.225,2.6168111804420198,,0.028428662733610003,,74.7785107215925,
2010-11-17,8.466325450000001e-07,0.6180204768755321,0.247366666666666,2.99677986610034,,0.026326026789723,,77.2006284670565,
2010-11-18,8.45710778e-07,0.644841541857478,0.26780000000000004,3.31955874485567,,0.025969065700810003,,82.3263331787375,
2010-11-19,9.028184830000001e-07,0.6515480531768051,0.2752,3.40062811369631,,0.027235706773892,,87.1300127669915,
2010-11-20,9.201634560000001e-07,0.6598879268483571,0.283955,3.5153518799245402,,0.027230155984018,,91.5676916237354,
2010-11-21,9.138948120000001e-07,0.649471557296451,0.27675,3.32945816266409,,0.026573731293909,,90.829475533654,
2010-11-22,8.982656340000001e-07,0.6573607736920081,0.2843,3.41421476369492,,0.025709358885102004,,73.5291835204253,
2010-11-23,9.189514470000001e-07,0.654128078011299,0.28295000000000003,3.34006857308195,,0.02585979109438,,77.8885708005255,
2010-11-24,9.076970820000001e-07,0.651947739564394,0.28299,3.28042581642907,,0.025176651038568,,77.7094853682414,
2010-11-25,9.012226230000001e-07,0.6452255783389771,0.28,3.16597958754766,,0.024658815046024,,81.6903792688714,
2010-11-26,8.945755090000001e-07,0.6511329760087841,0.2844,3.19687832320107,,0.024168908109271,,107.375493905361,
2010-11-27,8.911810360000001e-07,0.647649496953533,0.28300000000000003,3.12141191828668,,0.023764230750589,,110.28545737283,
2010-11-28,8.73868539e-07,0.630857992002222,0.271081967213114,2.87799215136521,,0.023004452006776,,107.100106722698,
2010-11-29,8.166503530000001e-07,0.5691697664008281,0.23305,2.20634725919172,,0.021281202979442002,,108.717472441005,
2010-11-30,6.68209781e-07,0.518064433469351,0.2082,1.78376660113105,,0.01727766744703,,110.200618710612,
2010-12-01,6.58315761e-07,0.5590041735893111,0.2275,2.09238559254704,,0.016886075675079,,111.985915526265,
2010-12-02,7.13451871e-07,0.602580169030636,0.255,2.51089909839674,,0.018146323746982003,,113.406585638743,
2010-12-03,7.470877330000001e-07,0.595062602316351,0.25105,2.42151602670248,,0.018834523464467002,,87.0253021852889,
2010-12-04,7.246636820000001e-07,0.50504103915901,0.20600000000000002,1.67178360389668,,0.018136663029924,,93.2284441041144,
2010-12-05,6.261110460000001e-07,0.47522646557805204,0.195,1.48148255273134,,0.015580387084276,,95.866106809204,
2010-12-06,5.726190110000001e-07,0.497800116655902,0.20400000000000001,1.61746278369061,,0.014179071815753001,,118.485434294555,
2010-12-07,5.857893770000001e-07,0.5644673407209451,0.2366,2.11840943690917,,0.014433834739406001,,120.500712941506,
2010-12-08,6.7181091e-07,0.566724236907723,0.2388,2.1313654170458998,,0.016450101936636,,118.378260641342,
2010-12-09,6.127256610000001e-07,0.460371021458963,0.192105,1.3864260715688,,0.014912155064582001,,108.955768578046,
2010-12-10,5.593169800000001e-07,0.49061658525135,0.20385,1.56488013362273,,0.013511465269674,,105.473372799403,
2010-12-11,6.22945542e-07,0.5439470807569381,0.228,1.93289107933357,,0.014938009000484,,103.862642534187,
2010-12-12,6.002982440000001e-07,0.526445524381166,0.22,1.79915887357732,,0.014293570102734,,103.262674729086,
2010-12-13,6.19956921e-07,0.544842804679895,0.22990000000000002,1.9398834336541,,0.014640945049054001,,95.3198365530081,
2010-12-14,6.35181545e-07,0.574934347916884,0.24669000000000002,2.18728087224413,,0.014886851800888001,,81.1434971140104,
2010-12-15,6.84313071e-07,0.560072970971752,0.24,2.05983590207881,,0.015920172351689,,87.0485119465044,
2010-12-16,6.67411665e-07,0.576211643493293,0.24996000000000002,2.19576134519962,,0.015402748296476,,87.7764318518718,
2010-12-17,6.840902090000001e-07,0.55743306555729,0.24,2.02877049909887,,0.015655469564371,,89.7818234609686,
2010-12-18,6.841199110000001e-07,0.5576251892512281,0.241,2.0280445914876,,0.015527355978552001,,87.8021360494056,
2010-12-19,6.753831690000001e-07,0.554805478886379,0.2401,1.999147918929,,0.015218152141569002,,105.405181537717,
2010-12-20,6.960195530000001e-07,0.596712697060583,0.267,2.37831554205794,,0.015553345708319,,96.2575457760457,
2010-12-21,6.89312115e-07,0.5453018078210721,0.24,1.94097009258906,,0.015299994755881001,,110.437219988548,
2010-12-22,6.64608392e-07,0.5624206521228441,0.25,2.07619460975777,,0.014640345314562,,107.28433790602,
2010-12-23,6.65439965e-07,0.559091355863716,0.24875250000000002,2.0450274919611,,0.014540887891555,,108.229923360517,
2010-12-24,6.64727126e-07,0.5569925075054031,0.248,2.02258688821941,,0.014408649799986002,,108.499197696312,
2010-12-25,6.60140067e-07,0.558913631266313,0.2499,2.03555377809882,,0.014203217686220002,,105.279282856746,
2010-12-26,6.742324910000001e-07,0.582816369484203,0.265,2.24104909698884,,0.014386400012265,,86.4703958433113,
2010-12-27,6.71169238e-07,0.581680423256372,0.265,2.22539831728484,,0.01421453586849,,96.4577247785368,
2010-12-28,6.994663250000001e-07,0.6040309755998481,0.281,2.43600175271222,,0.014701189429179001,,86.745896531722,
2010-12-29,7.514887810000001e-07,0.6239158216571391,0.2998,2.66492856738031,,0.015663607247908003,,115.170228794429,
2010-12-30,7.516064720000001e-07,0.62227276298248,0.30000000000000004,2.63954076373582,,0.015540185423403002,,125.549359658689,
2010-12-31,7.551492750000001e-07,0.620924617729399,0.30000000000000004,2.61469224636022,,0.015487053831267002,1.06352986680465,133.238175896865,
2011-01-01,7.581989790000001e-07,0.619592600348989,0.30000000000000004,2.58796363406785,,0.015433724764829002,1.0595265167302501,129.505336227608,
2011-01-02,7.467239550000001e-07,0.617388381848337,0.29997,2.55924187845687,,0.015088960949150002,1.23677152800981,138.226880284646,
2011-01-03,7.32164119e-07,0.6092499015332521,0.295,2.46835837098897,,0.014680205769894001,1.14210496867952,132.994276589743,
2011-01-04,7.34624641e-07,0.613384093559666,0.29895000000000005,2.50423468860684,,0.014608496623966,1.07813759358565,126.852575094874,
2011-01-05,7.35372749e-07,0.611971127738489,0.29892,2.48287005336126,,0.014509574726525,1.11194048830871,96.77170217078,
2011-01-06,7.272180890000001e-07,0.60963149583665,0.298,2.45250661174954,,0.014233128940287,1.07764565438041,85.491912916573,
2011-01-07,7.680116160000001e-07,0.6348155241923,0.32,2.72186982304861,,0.014919341411144002,1.15225723529361,87.7729477295721,
2011-01-08,7.68614707e-07,0.636162841497226,0.3229,2.7309532176639397,,0.014826591266543001,1.14281171337753,97.9168628955255,
2011-01-09,7.81120954e-07,0.6347446102820951,0.322999999999999,2.70457205619822,,0.014957633436618002,1.12655904246535,97.0168116889048,
